profile_idx,age,region,risk_score
2694,53,1,0.6558970320432803
2695,46,2,0.609948076531214
2696,76,4,0.6240255447260357
2697,20,2,0.3355360885831492
2698,57,3,0.714514479587896
2699,27,0,0.19152979198821385
2700,22,2,0.20731501755400994
2701,37,0,0.38914285673324955
2702,42,3,0.388623687549842
2703,58,2,0.07630432077457261
2704,64,3,0.5209041398251406
2705,73,1,0.25263671523394293
2706,28,1,0.7574715750070751
2707,32,3,0.25146134192709224
2708,49,3,0.512507882211333
2709,38,4,0.1296435966171846
2710,19,3,0.8175606463164796
2711,49,1,0.3813091636494711
2712,47,4,0.12530299174900994
2713,29,4,0.16984159672022803
2714,79,1,0.3904376733018775
2715,55,3,0.6374782515993838
2716,36,4,0.9495264338704557
2717,75,2,0.974456174331455
2718,53,4,0.9861488008172111
2719,53,0,0.8165026659999317
2720,53,0,0.5136883904872679
2721,44,0,0.379089238969621
2722,48,1,0.6653342117539888
2723,74,2,0.7936199147036672
2724,69,1,0.6795617914902734
2725,45,4,0.1755857186814087
2726,50,4,0.5617479299043916
2727,61,3,0.18571880006551833
2728,78,2,0.6497143725071989
2729,33,4,0.6447569963179739
2730,41,1,0.5523150200273496
2731,69,0,0.5476879156135873
2732,19,1,0.30218225601580595
2733,49,2,0.075500935351276
2734,25,2,0.14274503740980904
2735,49,1,0.9873683336185611
2736,41,2,0.27201826752151415
2737,37,2,0.6450597574487682
2738,66,2,0.17315094836728673
2739,45,1,0.3543783521568673
2740,55,3,0.637110217208241
2741,63,4,0.2894734099874108
2742,39,1,0.5120188554397053
2743,80,4,0.40243417546467664
2744,24,4,0.5033428901598105
2745,26,4,0.4944809439746263
2746,50,2,0.22454862810631437
2747,24,2,0.10516833136172676
2748,56,0,0.884275450113722
2749,45,0,0.9494695083674646
2750,21,2,0.41769610612846375
2751,57,0,0.028831013546315343
2752,24,4,0.3646969787675388
2753,49,1,0.8803300240985946
2754,19,1,0.8749223973479376
2755,44,3,0.6519296847983298
2756,37,1,0.8002046013922864
2757,28,3,0.9769388692536618
2758,51,0,0.8370781178139931
2759,25,2,0.8385836093144592
2760,43,4,0.803984647919559
2761,63,2,0.2754463743011716
2762,46,1,0.1491888122489502
2763,31,1,0.7316852353367134
2764,58,0,0.9936484530866897
2765,26,3,0.29469049142533255
2766,61,3,0.8215769069179076
2767,40,4,0.8164826594045391
2768,78,4,0.2054335921549887
2769,60,1,0.41576502303276164
2770,31,3,0.3644579987951878
2771,26,1,0.272660278812349
2772,51,3,0.8991723575619603
2773,75,4,0.6288524381615253
2774,64,3,0.269382615226467
2775,18,1,0.5308847665725125
2776,78,1,0.455742152349467
2777,69,3,0.6386351109059201
2778,24,1,0.5235566584914032
2779,19,2,0.6890974272821708
2780,75,3,0.2188181951443655
2781,54,4,0.9953723749423969
2782,34,2,0.30637031739169995
2783,68,0,0.34313549100320373
2784,71,0,0.8241036021820843
2785,65,0,0.7972960113442714
2786,71,2,0.6895964561969078
2787,73,4,0.9991788569856749
2788,45,4,0.23584298344575838
2789,23,3,0.8005253969528587
2790,77,4,0.5312761435745577
2791,35,2,0.5117786024110181
2792,69,1,0.5237503143713795
2793,60,3,0.04519649509875856
2794,25,4,0.25505427598088737
2795,50,1,0.8238391208530434
2796,64,0,0.13995279758451595
2797,51,0,0.43816810059748523
2798,72,3,0.39299796530831255
2799,77,1,0.834612651050647
2800,41,3,0.36217712799092694
2801,27,1,0.24938390079619177
2802,79,3,0.806038522556295
2803,77,4,0.8307937731715517
2804,44,4,0.04206701442043603
2805,49,0,0.8683020239709528
2806,23,3,0.8465856081921408
2807,40,2,0.03926456464572914
2808,51,1,0.9263936079309655
2809,53,2,0.30451231428785686
2810,53,2,0.8949128941251723
2811,24,3,0.9087158509263514
2812,35,4,0.3371700360567753
2813,26,4,0.978730207884194
2814,31,1,0.6015209864202984
2815,29,1,0.3751156336204866
2816,34,2,0.9076988149534606
2817,73,3,0.5064146074546938
2818,59,3,0.5771750599604722
2819,76,0,0.28790916906626196
2820,53,4,0.7604559549338984
2821,44,4,0.3885574302510224
2822,34,0,0.6916783010998447
2823,62,1,0.04799349197577529
2824,77,2,0.0959494800857803
2825,25,2,0.10955780116217706
2826,53,4,0.7751940858351366
2827,59,3,0.9467372375568852
2828,59,0,0.7410938720347072
2829,40,0,0.7603354252298972
2830,23,4,0.2554909115150814
2831,51,0,0.9019387932441222
2832,58,2,0.7698840331149548
2833,70,4,0.8099194521568754
2834,50,0,0.25875397094951413
2835,73,4,0.3457024093534077
2836,44,3,0.8739983058142133
2837,55,1,0.6542969788098156
2838,22,3,0.21856713278242834
2839,60,3,0.9372439711002067
2840,66,2,0.6416811158717548
2841,52,1,0.3329538886438247
2842,32,4,0.10931757684177656
2843,55,0,0.34025263188571775
2844,75,0,0.5896807212741777
2845,36,2,0.8511321369897258
2846,49,3,0.12047408430116291
2847,67,0,0.4287537316124125
2848,80,3,0.5733176120723409
2849,29,1,0.20901542843649534
2850,77,2,0.7303155196676454
2851,31,2,0.9424726451840811
2852,53,4,0.10403297245933452
2853,39,0,0.7645261013271896
2854,48,0,0.2312298034420427
2855,51,0,0.22728528331169318
2856,71,3,0.42933574331271185
2857,75,2,0.5968760962261245
2858,39,2,0.8744108616043035
2859,23,2,0.6948437835695254
2860,60,4,0.11926209688118083
2861,80,1,0.6167371836357706
2862,23,2,0.7276986058097392
2863,45,2,0.07947429883180479
2864,49,1,0.07702680328530942
2865,56,2,0.11124080832672745
2866,60,2,0.06941660252583948
2867,61,0,0.8893963708001622
2868,33,4,0.9481682734197487
2869,41,0,0.4876572379225459
2870,33,4,0.981948582073772
2871,44,4,0.7079241605342114
2872,28,3,0.6017789014380629
2873,59,1,0.9840866079891043
2874,48,1,0.4260178832366126
2875,50,1,0.8381628635856476
2876,28,0,0.34361577065585014
2877,52,0,0.16672159553413146
2878,50,2,0.9904528178797511
2879,35,2,0.3795725353480528
2880,23,4,0.76427986101144
2881,62,0,0.14957808709989417
2882,27,1,0.07196646892800385
2883,69,4,0.2987656477027716
2884,53,1,0.3324593918368257
2885,25,3,0.35543735388790976
2886,25,0,0.23286726313725414
2887,20,3,0.221748160770749
2888,37,3,0.5008656664367898
2889,24,3,0.16554725942777004
2890,25,2,0.025137868122366847
2891,61,0,0.3017225054934427
2892,77,0,0.7052802913121161
2893,64,1,0.5010246139292365
2894,64,3,0.09324353888464032
2895,52,3,0.7255912244776115
2896,78,3,0.4153693922797178
2897,25,2,0.6608204490930558
2898,54,0,0.44720089993024015
2899,40,4,0.928388648474409
2900,62,2,0.13245675269714485
2901,78,2,0.5231787928950306
2902,66,3,0.6617140612564069
2903,37,4,0.9107344945918282
2904,27,2,0.9867198351836837
2905,39,0,0.6541858567209182
2906,29,4,0.6585752005580439
2907,36,1,0.03652051798638811
2908,26,4,0.5322223003989326
2909,70,4,0.8637281466296758
2910,45,4,0.7270769808398263
2911,39,0,0.6553437166310419
2912,47,0,0.023298933484402595
2913,65,2,0.9577351985021939
2914,24,0,0.8056779630780146
2915,70,3,0.2702173203413054
2916,65,4,0.1922736473545561
2917,56,1,0.053289504151161515
2918,67,4,0.48215171361456177
2919,33,2,0.3828180226387303
2920,73,0,0.35750167228303165
2921,39,2,0.6827498825081091
2922,41,2,0.30467511068197406
2923,39,3,0.7265173478936119
2924,35,2,0.19374411955947346
2925,60,3,0.7668105993535572
2926,74,3,0.8648636624914884
2927,67,4,0.7022558831455269
2928,26,1,0.3810306612841259
2929,31,1,0.8707088138432312
2930,26,4,0.3560036947135007
2931,69,1,0.8725280026976946
2932,67,4,0.8313227036997879
2933,61,3,0.5134717121689184
2934,64,2,0.48809977544704897
2935,18,4,0.8828286433758274
2936,70,2,0.968016985780011
2937,32,0,0.07164873448651499
2938,33,4,0.40940098439261674
2939,77,0,0.9277473456274777
2940,50,0,0.9460883116050551
2941,21,0,0.4027640087228579
2942,27,1,0.16436048999276753
2943,46,3,0.0010337170306488064
2944,55,0,0.7186867983319095
2945,59,0,0.517280811875722
2946,54,4,0.4480790860953838
2947,37,2,0.9572875722948457
2948,79,1,0.38906585556711326
2949,73,0,0.3479986464387914
2950,46,1,0.10104527949007769
2951,77,1,0.2041180468227468
2952,54,0,0.48245616930559576
2953,34,1,0.47261495086319305
2954,61,4,0.3927157402475253
2955,34,4,0.0014574146808248312
2956,19,3,0.28350323943259237
2957,36,4,0.8193199928869632
2958,57,3,0.6269834430552774
2959,34,0,0.9558386384192584
2960,35,3,0.08231604342904963
2961,61,1,0.987439202587556
2962,44,2,0.17285623257802918
2963,61,2,0.44599666174783525
2964,72,0,0.284216962667837
2965,22,1,0.7737600379312606
2966,45,0,0.6613574332004452
2967,79,4,0.5662926383561951
2968,24,3,0.26717643976976035
2969,43,1,0.5712874315415415
2970,30,4,0.6771001867639292
2971,59,3,0.2559236926666104
2972,59,0,0.22587292132829562
2973,36,3,0.5433683287039034
2974,68,3,0.4073163720826375
2975,36,0,0.9007886264652076
2976,48,0,0.9210594390084641
2977,77,4,0.21208568492744762
2978,57,1,0.5929467747554831
2979,69,3,0.6503935458540752
2980,28,3,0.40499785615155304
2981,47,4,0.748070724333583
2982,51,3,0.17443435252931583
2983,47,0,0.8452106787008574
2984,45,4,0.2995024616076044
2985,45,1,0.4115908601903303
2986,67,4,0.3411026548489985
2987,36,3,0.5374586345364579
2988,58,0,0.006813395733873406
2989,63,2,0.2682009355654661
2990,31,0,0.6267253884295659
2991,60,3,0.8222042881255928
2992,39,3,0.13924516175346124
2993,18,3,0.9934201454953726
2994,23,3,0.43567302875401603
2995,20,4,0.11333226434999955
2996,42,2,0.1356402949140154
2997,28,0,0.40294335540248727
2998,49,1,0.6802291295867007
2999,34,2,0.4704315379765407
